"","malibu.750ml.unit.cume","malibu.1.75l.unit.cume","rh.1.75l.unit.cume","rh.750ml.unit.cume","store.id","store.id.old","chain","cluster","wine.sq.footage","state","market","iri.week.ending","week.ending","malibu.coconut.rum.1.75l.sales.units.cy","malibu.coconut.rum.1.75l.sales.dollars.cy","malibu.coconut.rum.1.75l.price","malibu.coconut.rum.750ml.sales.units.cy","malibu.coconut.rum.750ml.sales.dollars.cy","malibu.coconut.rum.750ml.price","rum.haven.coconut.rum.1.75l.sales.units.cy","rum.haven.coconut.rum.1.75l.sales.dollars.cy","rum.haven.coconut.rum.1.75l.price","rum.haven.coconut.rum.750ml.sales.units.cy","rum.haven.coconut.rum.750ml.sales.dollars.cy","rum.haven.coconut.rum.750ml.price"
"10600",65,43,3,7,"115R",115,"RALPHS","4",316,"CA","RALPHS","3/27/2016","3/26/2016",1,25.99,25.99,4,"51.96",12.99,0,0,NA,0,0,NA
"10601",66,47,3,7,"115R",115,"RALPHS","4",316,"CA","RALPHS","4/3/2016","4/2/2016",4,83.96,20.99,1,"12.99",12.99,0,0,NA,0,0,NA
"10602",67,48,3,7,"115R",115,"RALPHS","4",316,"CA","RALPHS","4/10/2016","4/9/2016",1,20.99,20.99,1,"19.99",19.99,0,0,NA,0,0,NA
"10603",69,51,3,7,"115R",115,"RALPHS","4",316,"CA","RALPHS","4/17/2016","4/16/2016",3,62.97,20.99,2,"39.98",19.99,0,0,NA,0,0,NA
"10604",71,56,4,8,"115R",115,"RALPHS","4",316,"CA","RALPHS","4/24/2016","4/23/2016",5,104.95,20.99,2,"33.98",16.99,1,17.99,17.99,1,11.99,11.99
"10605",75,58,4,8,"115R",115,"RALPHS","4",316,"CA","RALPHS","5/1/2016","4/30/2016",2,39.98,19.99,4,"55.96",13.99,0,0,NA,0,0,NA
"10606",77,58,4,8,"115R",115,"RALPHS","4",316,"CA","RALPHS","5/8/2016","5/7/2016",0,0,NA,2,"24.98",12.49,0,0,NA,0,0,NA
"10607",79,60,4,8,"115R",115,"RALPHS","4",316,"CA","RALPHS","5/15/2016","5/14/2016",2,35.98,17.99,2,"23.98",11.99,0,0,NA,0,0,NA
"10608",83,64,4,8,"115R",115,"RALPHS","4",316,"CA","RALPHS","5/22/2016","5/21/2016",4,71.96,17.99,4,"44.96",11.24,0,0,NA,0,0,NA
"10609",90,66,5,9,"115R",115,"RALPHS","4",316,"CA","RALPHS","5/29/2016","5/28/2016",2,35.98,17.99,7,"60.93",8.70429,1,16.99,16.99,1,11.99,11.99
"10610",96,70,6,11,"115R",115,"RALPHS","4",316,"CA","RALPHS","6/5/2016","6/4/2016",4,71.96,17.99,6,"52.94",8.82333,1,16.99,16.99,2,23.98,11.99
"10611",108,72,6,11,"115R",115,"RALPHS","4",316,"CA","RALPHS","6/12/2016","6/11/2016",2,35.98,17.99,12,"101.88",8.49,0,0,NA,0,0,NA
"10612",124,72,6,11,"115R",115,"RALPHS","4",316,"CA","RALPHS","6/19/2016","6/18/2016",0,0,NA,16,"133.84",8.365,0,0,NA,0,0,NA
"10613",126,84,6,11,"115R",115,"RALPHS","4",316,"CA","RALPHS","6/26/2016","6/25/2016",12,161.88,13.49,2,"23.98",11.99,0,0,NA,0,0,NA
"10614",138,89,6,11,"115R",115,"RALPHS","4",316,"CA","RALPHS","7/3/2016","7/2/2016",5,74.95,14.99,12,"135.88",11.32333,0,0,NA,0,0,NA
"10615",146,97,6,12,"115R",115,"RALPHS","4",316,"CA","RALPHS","7/10/2016","7/9/2016",8,135.92,16.99,8,"87.92",10.99,0,0,NA,1,11.99,11.99
"10616",157,98,6,12,"115R",115,"RALPHS","4",316,"CA","RALPHS","7/17/2016","7/16/2016",1,16.99,16.99,11,"120.89",10.99,0,0,NA,0,0,NA
"10617",171,101,8,12,"115R",115,"RALPHS","4",316,"CA","RALPHS","7/24/2016","7/23/2016",3,50.97,16.99,14,"144.86",10.34714,2,35.98,17.99,0,0,NA
"10618",180,108,8,12,"115R",115,"RALPHS","4",316,"CA","RALPHS","7/31/2016","7/30/2016",7,118.93,16.99,9,"92.91",10.32333,0,0,NA,0,0,NA
"10619",188,116,8,12,"115R",115,"RALPHS","4",316,"CA","RALPHS","8/7/2016","8/6/2016",8,135.92,16.99,8,"78.92",9.865,0,0,NA,0,0,NA
"10620",195,120,8,12,"115R",115,"RALPHS","4",316,"CA","RALPHS","8/14/2016","8/13/2016",4,67.96,16.99,7,"61.93",8.84714,0,0,NA,0,0,NA
"10621",201,122,8,12,"115R",115,"RALPHS","4",316,"CA","RALPHS","8/21/2016","8/20/2016",2,51.98,25.99,6,"56.94",9.49,0,0,NA,0,0,NA
"10622",206,122,12,18,"115R",115,"RALPHS","4",316,"CA","RALPHS","8/28/2016","8/27/2016",0,0,NA,5,"54.95",10.99,4,35.96,8.99,6,41.94,6.99
"10623",207,122,12,18,"115R",115,"RALPHS","4",316,"CA","RALPHS","9/4/2016","9/3/2016",0,0,NA,1,"10.99",10.99,0,0,NA,0,0,NA
"10624",212,124,12,18,"115R",115,"RALPHS","4",316,"CA","RALPHS","9/11/2016","9/10/2016",2,52.98,26.49,5,"54.95",10.99,0,0,NA,0,0,NA
"10625",215,126,12,18,"115R",115,"RALPHS","4",316,"CA","RALPHS","9/18/2016","9/17/2016",2,45.98,22.99,3,"39.97",13.32333,0,0,NA,0,0,NA
"10626",215,127,12,18,"115R",115,"RALPHS","4",316,"CA","RALPHS","9/25/2016","9/24/2016",1,19.99,19.99,0,"",NA,0,0,NA,0,0,NA
"10627",216,128,12,18,"115R",115,"RALPHS","4",316,"CA","RALPHS","10/2/2016","10/1/2016",1,19.99,19.99,1,"16.99",16.99,0,0,NA,0,0,NA
"10628",217,130,12,18,"115R",115,"RALPHS","4",316,"CA","RALPHS","10/9/2016","10/8/2016",2,37.98,18.99,1,"16.99",16.99,0,0,NA,0,0,NA
"10629",217,130,14,23,"115R",115,"RALPHS","4",316,"CA","RALPHS","10/16/2016","10/15/2016",0,0,NA,0,"",NA,2,28.48,14.24,5,44.95,8.99
"10630",217,130,17,23,"115R",115,"RALPHS","4",316,"CA","RALPHS","10/23/2016","10/22/2016",0,0,NA,0,"",NA,3,21.72,7.24,0,0,NA
"10631",1,1,0,0,"165R",165,"RALPHS","2",300,"CA","RALPHS","11/8/2015","11/7/2015",1,19.99,19.99,1,"13.99",13.99,0,0,NA,0,0,NA
"10632",2,1,0,0,"165R",165,"RALPHS","2",300,"CA","RALPHS","11/15/2015","11/14/2015",0,0,NA,1,"13.99",13.99,0,0,NA,0,0,NA
"10633",3,4,0,0,"165R",165,"RALPHS","2",300,"CA","RALPHS","11/22/2015","11/21/2015",3,59.97,19.99,1,"13.99",13.99,0,0,NA,0,0,NA
"10634",8,7,0,0,"165R",165,"RALPHS","2",300,"CA","RALPHS","11/29/2015","11/28/2015",3,59.97,19.99,5,"69.95",13.99,0,0,NA,0,0,NA
"10635",9,8,0,0,"165R",165,"RALPHS","2",300,"CA","RALPHS","12/6/2015","12/5/2015",1,19.99,19.99,1,"13.99",13.99,0,0,NA,0,0,NA
"10636",10,12,0,0,"165R",165,"RALPHS","2",300,"CA","RALPHS","12/13/2015","12/12/2015",4,74.96,18.74,1,"13.99",13.99,0,0,NA,0,0,NA
"10637",11,13,0,1,"165R",165,"RALPHS","2",300,"CA","RALPHS","12/20/2015","12/19/2015",1,19.99,19.99,1,"13.99",13.99,0,0,NA,1,10.99,10.99
"10638",14,15,0,1,"165R",165,"RALPHS","2",300,"CA","RALPHS","12/27/2015","12/26/2015",2,39.98,19.99,3,"41.97",13.99,0,0,NA,0,0,NA
"10639",21,20,0,3,"165R",165,"RALPHS","2",300,"CA","RALPHS","1/3/2016","1/2/2016",5,99.95,19.99,7,"97.93",13.99,0,0,NA,2,23.98,11.99
"10640",22,23,0,3,"165R",165,"RALPHS","2",300,"CA","RALPHS","1/10/2016","1/9/2016",3,63.97,21.32333,1,"15.99",15.99,0,0,NA,0,0,NA
"10641",23,24,0,3,"165R",165,"RALPHS","2",300,"CA","RALPHS","1/17/2016","1/16/2016",1,21.99,21.99,1,"13.99",13.99,0,0,NA,0,0,NA
"10642",24,24,0,3,"165R",165,"RALPHS","2",300,"CA","RALPHS","1/24/2016","1/23/2016",0,0,NA,1,"13.99",13.99,0,0,NA,0,0,NA
"10643",25,25,0,3,"165R",165,"RALPHS","2",300,"CA","RALPHS","1/31/2016","1/30/2016",1,21.99,21.99,1,"13.99",13.99,0,0,NA,0,0,NA
"10644",29,28,0,3,"165R",165,"RALPHS","2",300,"CA","RALPHS","2/7/2016","2/6/2016",3,47.97,15.99,4,"55.96",13.99,0,0,NA,0,0,NA
"10645",31,32,0,3,"165R",165,"RALPHS","2",300,"CA","RALPHS","2/14/2016","2/13/2016",4,69.96,17.49,2,"27.98",13.99,0,0,NA,0,0,NA
"10646",32,33,0,3,"165R",165,"RALPHS","2",300,"CA","RALPHS","2/28/2016","2/27/2016",1,21.99,21.99,1,"18.99",18.99,0,0,NA,0,0,NA
"10647",35,33,0,3,"165R",165,"RALPHS","2",300,"CA","RALPHS","3/6/2016","3/5/2016",0,0,NA,3,"38.97",12.99,0,0,NA,0,0,NA
"10648",35,34,0,3,"165R",165,"RALPHS","2",300,"CA","RALPHS","3/13/2016","3/12/2016",1,25.99,25.99,0,"",NA,0,0,NA,0,0,NA
"10649",37,36,0,3,"165R",165,"RALPHS","2",300,"CA","RALPHS","3/20/2016","3/19/2016",2,51.98,25.99,2,"25.98",12.99,0,0,NA,0,0,NA
"10650",39,36,0,3,"165R",165,"RALPHS","2",300,"CA","RALPHS","3/27/2016","3/26/2016",0,0,NA,2,"25.98",12.99,0,0,NA,0,0,NA
"10651",40,37,0,3,"165R",165,"RALPHS","2",300,"CA","RALPHS","4/3/2016","4/2/2016",1,20.99,20.99,1,"12.99",12.99,0,0,NA,0,0,NA
"10652",40,38,0,3,"165R",165,"RALPHS","2",300,"CA","RALPHS","4/10/2016","4/9/2016",1,20.99,20.99,0,"",NA,0,0,NA,0,0,NA
"10653",42,40,0,3,"165R",165,"RALPHS","2",300,"CA","RALPHS","4/24/2016","4/23/2016",2,41.98,20.99,2,"36.98",18.49,0,0,NA,0,0,NA
"10654",43,41,0,3,"165R",165,"RALPHS","2",300,"CA","RALPHS","5/1/2016","4/30/2016",1,19.99,19.99,1,"12.99",12.99,0,0,NA,0,0,NA
"10655",46,42,0,3,"165R",165,"RALPHS","2",300,"CA","RALPHS","5/8/2016","5/7/2016",1,19.99,19.99,3,"35.97",11.99,0,0,NA,0,0,NA
"10656",53,44,0,3,"165R",165,"RALPHS","2",300,"CA","RALPHS","5/15/2016","5/14/2016",2,35.98,17.99,7,"83.93",11.99,0,0,NA,0,0,NA
"10657",54,50,0,3,"165R",165,"RALPHS","2",300,"CA","RALPHS","5/22/2016","5/21/2016",6,107.94,17.99,1,"10.99",10.99,0,0,NA,0,0,NA
"10658",86,58,0,3,"165R",165,"RALPHS","2",300,"CA","RALPHS","5/29/2016","5/28/2016",8,143.92,17.99,32,"233.68",7.3025,0,0,NA,0,0,NA
"10659",107,61,0,3,"165R",165,"RALPHS","2",300,"CA","RALPHS","6/5/2016","6/4/2016",3,53.97,17.99,21,"166.79",7.94238,0,0,NA,0,0,NA
"10660",113,61,0,3,"165R",165,"RALPHS","2",300,"CA","RALPHS","6/12/2016","6/11/2016",0,0,NA,6,"65.94",10.99,0,0,NA,0,0,NA
"10661",117,67,0,4,"165R",165,"RALPHS","2",300,"CA","RALPHS","6/19/2016","6/18/2016",6,107.94,17.99,4,"43.96",10.99,0,0,NA,1,11.99,11.99
"10662",118,69,0,4,"165R",165,"RALPHS","2",300,"CA","RALPHS","6/26/2016","6/25/2016",2,33.98,16.99,1,"12.99",12.99,0,0,NA,0,0,NA
"10663",124,72,0,4,"165R",165,"RALPHS","2",300,"CA","RALPHS","7/3/2016","7/2/2016",3,49.97,16.65667,6,"69.94",11.65667,0,0,NA,0,0,NA
"10664",132,81,0,5,"165R",165,"RALPHS","2",300,"CA","RALPHS","7/10/2016","7/9/2016",9,152.91,16.99,8,"87.92",10.99,0,0,NA,1,11.99,11.99
"10665",133,85,0,5,"165R",165,"RALPHS","2",300,"CA","RALPHS","7/17/2016","7/16/2016",4,67.96,16.99,1,"10.99",10.99,0,0,NA,0,0,NA
"10666",135,92,1,5,"165R",165,"RALPHS","2",300,"CA","RALPHS","7/24/2016","7/23/2016",7,118.93,16.99,2,"21.98",10.99,1,17.99,17.99,0,0,NA
"10667",144,96,1,5,"165R",165,"RALPHS","2",300,"CA","RALPHS","7/31/2016","7/30/2016",4,67.96,16.99,9,"80.91",8.99,0,0,NA,0,0,NA
"10668",150,98,1,5,"165R",165,"RALPHS","2",300,"CA","RALPHS","8/7/2016","8/6/2016",2,33.98,16.99,6,"59.94",9.99,0,0,NA,0,0,NA
"10669",161,105,1,5,"165R",165,"RALPHS","2",300,"CA","RALPHS","8/14/2016","8/13/2016",7,118.93,16.99,11,"120.89",10.99,0,0,NA,0,0,NA
"10670",164,108,1,5,"165R",165,"RALPHS","2",300,"CA","RALPHS","8/21/2016","8/20/2016",3,50.97,16.99,3,"32.97",10.99,0,0,NA,0,0,NA
"10671",167,108,2,5,"165R",165,"RALPHS","2",300,"CA","RALPHS","8/28/2016","8/27/2016",0,0,NA,3,"32.97",10.99,1,17.99,17.99,0,0,NA
"10672",170,109,3,6,"165R",165,"RALPHS","2",300,"CA","RALPHS","9/4/2016","9/3/2016",1,25.99,25.99,3,"32.97",10.99,1,17.99,17.99,1,11.99,11.99
"10673",172,111,3,6,"165R",165,"RALPHS","2",300,"CA","RALPHS","9/11/2016","9/10/2016",2,51.98,25.99,2,"21.98",10.99,0,0,NA,0,0,NA
"10674",173,114,3,7,"165R",165,"RALPHS","2",300,"CA","RALPHS","9/18/2016","9/17/2016",3,59.97,19.99,1,"10.99",10.99,0,0,NA,1,5.99,5.99
"10675",175,117,4,8,"165R",165,"RALPHS","2",300,"CA","RALPHS","9/25/2016","9/24/2016",3,59.97,19.99,2,"35.98",17.99,1,16.99,16.99,1,9.99,9.99
"10676",176,118,4,9,"165R",165,"RALPHS","2",300,"CA","RALPHS","10/2/2016","10/1/2016",1,19.99,19.99,1,"16.99",16.99,0,0,NA,1,9.99,9.99
"10677",179,123,4,9,"165R",165,"RALPHS","2",300,"CA","RALPHS","10/9/2016","10/8/2016",5,77.95,15.59,3,"50.97",16.99,0,0,NA,0,0,NA
"10678",183,126,4,9,"165R",165,"RALPHS","2",300,"CA","RALPHS","10/16/2016","10/15/2016",3,53.97,17.99,4,"43.96",10.99,0,0,NA,0,0,NA
"10679",188,132,4,10,"165R",165,"RALPHS","2",300,"CA","RALPHS","10/23/2016","10/22/2016",6,93.94,15.65667,5,"54.95",10.99,0,0,NA,1,11.99,11.99
"10680",191,135,5,11,"165R",165,"RALPHS","2",300,"CA","RALPHS","10/30/2016","10/29/2016",3,56.97,18.99,3,"36.97",12.32333,1,18.99,18.99,1,11.99,11.99
"10681",204,140,5,11,"165R",165,"RALPHS","2",300,"CA","RALPHS","11/6/2016","11/5/2016",5,94.95,18.99,13,"124.87",9.60538,0,0,NA,0,0,NA
"10682",205,142,5,11,"165R",165,"RALPHS","2",300,"CA","RALPHS","11/13/2016","11/12/2016",2,37.98,18.99,1,"10.99",10.99,0,0,NA,0,0,NA
"10683",208,145,5,12,"165R",165,"RALPHS","2",300,"CA","RALPHS","11/20/2016","11/19/2016",3,56.97,18.99,3,"32.97",10.99,0,0,NA,1,11.99,11.99
"10684",211,147,6,12,"165R",165,"RALPHS","2",300,"CA","RALPHS","11/27/2016","11/26/2016",2,37.98,18.99,3,"32.97",10.99,1,17.99,17.99,0,0,NA
"10685",212,153,6,12,"165R",165,"RALPHS","2",300,"CA","RALPHS","12/4/2016","12/3/2016",6,97.94,16.32333,1,"10.99",10.99,0,0,NA,0,0,NA
"10686",215,155,6,12,"165R",165,"RALPHS","2",300,"CA","RALPHS","12/11/2016","12/10/2016",2,29.98,14.99,3,"32.97",10.99,0,0,NA,0,0,NA
"10687",1,4,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","11/8/2015","11/7/2015",4,79.96,19.99,1,"13.99",13.99,0,0,NA,0,0,NA
"10688",3,7,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","11/15/2015","11/14/2015",3,59.97,19.99,2,"27.98",13.99,0,0,NA,0,0,NA
"10689",3,8,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","11/22/2015","11/21/2015",1,19.99,19.99,0,"",NA,0,0,NA,0,0,NA
"10690",6,12,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","11/29/2015","11/28/2015",4,79.96,19.99,3,"41.97",13.99,0,0,NA,0,0,NA
"10691",10,13,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","12/6/2015","12/5/2015",1,14.99,14.99,4,"55.96",13.99,0,0,NA,0,0,NA
"10692",11,16,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","12/13/2015","12/12/2015",3,49.97,16.65667,1,"13.99",13.99,0,0,NA,0,0,NA
"10693",16,18,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","12/20/2015","12/19/2015",2,39.98,19.99,5,"69.95",13.99,0,0,NA,0,0,NA
"10694",30,19,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","12/27/2015","12/26/2015",1,19.99,19.99,14,"195.86",13.99,0,0,NA,0,0,NA
"10695",38,23,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","1/3/2016","1/2/2016",4,79.96,19.99,8,"111.92",13.99,0,0,NA,0,0,NA
"10696",39,24,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","1/10/2016","1/9/2016",1,19.99,19.99,1,"19.99",19.99,0,0,NA,0,0,NA
"10697",43,25,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","1/17/2016","1/16/2016",1,21.99,21.99,4,"57.96",14.49,0,0,NA,0,0,NA
"10698",44,26,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","1/24/2016","1/23/2016",1,21.99,21.99,1,"13.99",13.99,0,0,NA,0,0,NA
"10699",45,30,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","1/31/2016","1/30/2016",4,81.96,20.49,1,"13.99",13.99,0,0,NA,0,0,NA
"10700",48,32,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","2/7/2016","2/6/2016",2,31.98,15.99,3,"41.97",13.99,0,0,NA,0,0,NA
"10701",50,37,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","2/14/2016","2/13/2016",5,85.95,17.19,2,"33.98",16.99,0,0,NA,0,0,NA
"10702",51,40,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","2/21/2016","2/20/2016",3,65.97,21.99,1,"19.99",19.99,0,0,NA,0,0,NA
"10703",51,46,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","2/28/2016","2/27/2016",6,131.94,21.99,0,"",NA,0,0,NA,0,0,NA
"10704",52,46,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","3/6/2016","3/5/2016",0,0,NA,1,"12.99",12.99,0,0,NA,0,0,NA
"10705",55,46,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","3/13/2016","3/12/2016",0,0,NA,3,"38.97",12.99,0,0,NA,0,0,NA
"10706",58,48,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","3/20/2016","3/19/2016",2,51.98,25.99,3,"38.97",12.99,0,0,NA,0,0,NA
"10707",61,48,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","3/27/2016","3/26/2016",0,0,NA,3,"38.97",12.99,0,0,NA,0,0,NA
"10708",64,50,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","4/3/2016","4/2/2016",2,41.98,20.99,3,"45.97",15.32333,0,0,NA,0,0,NA
"10709",64,53,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","4/10/2016","4/9/2016",3,62.97,20.99,0,"",NA,0,0,NA,0,0,NA
"10710",64,55,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","4/17/2016","4/16/2016",2,41.98,20.99,0,"",NA,0,0,NA,0,0,NA
"10711",64,57,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","4/24/2016","4/23/2016",2,41.98,20.99,0,"",NA,0,0,NA,0,0,NA
"10712",67,60,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","5/1/2016","4/30/2016",3,59.97,19.99,3,"38.97",12.99,0,0,NA,0,0,NA
"10713",70,62,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","5/15/2016","5/14/2016",2,35.98,17.99,3,"35.97",11.99,0,0,NA,0,0,NA
"10714",72,66,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","5/22/2016","5/21/2016",4,71.96,17.99,2,"21.98",10.99,0,0,NA,0,0,NA
"10715",79,70,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","5/29/2016","5/28/2016",4,71.96,17.99,7,"52.93",7.56143,0,0,NA,0,0,NA
"10716",93,74,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","6/5/2016","6/4/2016",4,71.96,17.99,14,"105.86",7.56143,0,0,NA,0,0,NA
"10717",97,74,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","6/12/2016","6/11/2016",0,0,NA,4,"43.96",10.99,0,0,NA,0,0,NA
"10718",108,75,0,0,"83R",83,"RALPHS","2",340,"CA","RALPHS","6/19/2016","6/18/2016",1,17.99,17.99,11,"111.89",10.17182,0,0,NA,0,0,NA
"10719",111,79,0,2,"83R",83,"RALPHS","2",340,"CA","RALPHS","6/26/2016","6/25/2016",4,59.96,14.99,3,"34.97",11.65667,0,0,NA,2,23.98,11.99
"10720",129,81,0,2,"83R",83,"RALPHS","2",340,"CA","RALPHS","7/3/2016","7/2/2016",2,33.98,16.99,18,"205.82",11.43444,0,0,NA,0,0,NA
"10721",137,84,0,2,"83R",83,"RALPHS","2",340,"CA","RALPHS","7/10/2016","7/9/2016",3,50.97,16.99,8,"87.92",10.99,0,0,NA,0,0,NA
"10722",140,84,0,3,"83R",83,"RALPHS","2",340,"CA","RALPHS","7/17/2016","7/16/2016",0,0,NA,3,"32.97",10.99,0,0,NA,1,11.99,11.99
"10723",148,89,0,3,"83R",83,"RALPHS","2",340,"CA","RALPHS","7/24/2016","7/23/2016",5,84.95,16.99,8,"87.92",10.99,0,0,NA,0,0,NA
"10724",159,93,0,3,"83R",83,"RALPHS","2",340,"CA","RALPHS","7/31/2016","7/30/2016",4,67.96,16.99,11,"117.89",10.71727,0,0,NA,0,0,NA
"10725",163,97,0,3,"83R",83,"RALPHS","2",340,"CA","RALPHS","8/7/2016","8/6/2016",4,67.96,16.99,4,"37.96",9.49,0,0,NA,0,0,NA
"10726",165,98,1,3,"83R",83,"RALPHS","2",340,"CA","RALPHS","8/14/2016","8/13/2016",1,16.99,16.99,2,"21.98",10.99,1,17.99,17.99,0,0,NA
"10727",178,99,1,3,"83R",83,"RALPHS","2",340,"CA","RALPHS","8/21/2016","8/20/2016",1,25.99,25.99,13,"124.87",9.60538,0,0,NA,0,0,NA
"10728",182,100,1,3,"83R",83,"RALPHS","2",340,"CA","RALPHS","8/28/2016","8/27/2016",1,25.99,25.99,4,"43.96",10.99,0,0,NA,0,0,NA
"10729",186,100,2,3,"83R",83,"RALPHS","2",340,"CA","RALPHS","9/4/2016","9/3/2016",0,0,NA,4,"43.96",10.99,1,17.99,17.99,0,0,NA
"10730",190,101,2,3,"83R",83,"RALPHS","2",340,"CA","RALPHS","9/11/2016","9/10/2016",1,25.99,25.99,4,"43.96",10.99,0,0,NA,0,0,NA
"10731",193,102,3,3,"83R",83,"RALPHS","2",340,"CA","RALPHS","9/18/2016","9/17/2016",1,19.99,19.99,3,"46.97",15.65667,1,16.99,16.99,0,0,NA
"10732",193,105,3,3,"83R",83,"RALPHS","2",340,"CA","RALPHS","9/25/2016","9/24/2016",3,59.97,19.99,0,"",NA,0,0,NA,0,0,NA
"10733",194,106,4,4,"83R",83,"RALPHS","2",340,"CA","RALPHS","10/2/2016","10/1/2016",1,19.99,19.99,1,"16.99",16.99,1,16.99,16.99,1,9.99,9.99
"10734",197,107,4,4,"83R",83,"RALPHS","2",340,"CA","RALPHS","10/9/2016","10/8/2016",1,17.99,17.99,3,"50.97",16.99,0,0,NA,0,0,NA
"10735",200,107,4,4,"83R",83,"RALPHS","2",340,"CA","RALPHS","10/16/2016","10/15/2016",0,0,NA,3,"35.97",11.99,0,0,NA,0,0,NA
"10736",208,108,4,4,"83R",83,"RALPHS","2",340,"CA","RALPHS","10/23/2016","10/22/2016",1,18.99,18.99,8,"84.92",10.615,0,0,NA,0,0,NA
"10737",219,111,4,4,"83R",83,"RALPHS","2",340,"CA","RALPHS","10/30/2016","10/29/2016",3,56.97,18.99,11,"102.89",9.35364,0,0,NA,0,0,NA
"10738",233,114,4,4,"83R",83,"RALPHS","2",340,"CA","RALPHS","11/6/2016","11/5/2016",3,56.97,18.99,14,"111.86",7.99,0,0,NA,0,0,NA
"10739",241,117,4,5,"83R",83,"RALPHS","2",340,"CA","RALPHS","11/13/2016","11/12/2016",3,56.97,18.99,8,"78.92",9.865,0,0,NA,1,11.99,11.99
"10740",244,117,4,5,"83R",83,"RALPHS","2",340,"CA","RALPHS","11/20/2016","11/19/2016",0,0,NA,3,"32.97",10.99,0,0,NA,0,0,NA
"10741",248,124,4,6,"83R",83,"RALPHS","2",340,"CA","RALPHS","11/27/2016","11/26/2016",7,132.93,18.99,4,"43.96",10.99,0,0,NA,1,11.99,11.99
"10742",252,125,4,6,"83R",83,"RALPHS","2",340,"CA","RALPHS","12/4/2016","12/3/2016",1,14.99,14.99,4,"43.96",10.99,0,0,NA,0,0,NA
"10743",252,129,4,6,"83R",83,"RALPHS","2",340,"CA","RALPHS","12/11/2016","12/10/2016",4,63.96,15.99,0,"",NA,0,0,NA,0,0,NA
"10744",4,5,0,0,"67R",67,"RALPHS","2",344,"CA","RALPHS","11/8/2015","11/7/2015",5,99.95,19.99,4,"55.96",13.99,0,0,NA,0,0,NA
"10745",6,9,1,0,"67R",67,"RALPHS","2",344,"CA","RALPHS","11/15/2015","11/14/2015",4,79.96,19.99,2,"27.98",13.99,1,19.99,19.99,0,0,NA
"10746",7,10,3,0,"67R",67,"RALPHS","2",344,"CA","RALPHS","11/22/2015","11/21/2015",1,19.99,19.99,1,"13.99",13.99,2,39.98,19.99,0,0,NA
"10747",9,12,3,0,"67R",67,"RALPHS","2",344,"CA","RALPHS","11/29/2015","11/28/2015",2,39.98,19.99,2,"27.98",13.99,0,0,NA,0,0,NA
"10748",9,14,3,0,"67R",67,"RALPHS","2",344,"CA","RALPHS","12/6/2015","12/5/2015",2,29.98,14.99,0,"",NA,0,0,NA,0,0,NA
"10749",10,17,3,0,"67R",67,"RALPHS","2",344,"CA","RALPHS","12/13/2015","12/12/2015",3,54.97,18.32333,1,"13.99",13.99,0,0,NA,0,0,NA
"10750",13,20,3,0,"67R",67,"RALPHS","2",344,"CA","RALPHS","12/20/2015","12/19/2015",3,59.97,19.99,3,"41.97",13.99,0,0,NA,0,0,NA
"10751",17,22,5,0,"67R",67,"RALPHS","2",344,"CA","RALPHS","12/27/2015","12/26/2015",2,39.98,19.99,4,"55.96",13.99,2,39.98,19.99,0,0,NA
"10752",23,30,5,1,"67R",67,"RALPHS","2",344,"CA","RALPHS","1/3/2016","1/2/2016",8,159.92,19.99,6,"83.94",13.99,0,0,NA,1,11.99,11.99
"10753",26,33,5,1,"67R",67,"RALPHS","2",344,"CA","RALPHS","1/10/2016","1/9/2016",3,63.97,21.32333,3,"47.97",15.99,0,0,NA,0,0,NA
