make,model,year,drive,transmission,vclass,fe_score,cylinders,displ,mpg_city,mpg_hwy,mpg_combined,bbl_annual,co2,fuel_cost,fuel_save
Acura,ILX,2015,Front-Wheel Drive,Automatic (S5),Compact Cars,7,4,2,24.3335,35.124,28.2372,11.75609,316,1600,0
Acura,ILX,2015,Front-Wheel Drive,Manual 6-spd,Compact Cars,6,4,2.4,21.8,31,25.3358,13.1844,350,1750,-750
Acura,MDX 2WD,2015,Front-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 2WD,5,6,3.5,19.8102,28.4694,22.9516,14.327048,387,1900,-1500
Acura,MDX 4WD,2015,All-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 4WD,5,6,3.5,18.3949,26.9579,21.4628,15.689436,416,2100,-2500
Acura,RDX 2WD,2015,Front-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 2WD,5,6,3.5,19.9584,28.2637,22.9997,14.327048,385,1900,-1500
Acura,RDX 4WD,2015,All-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 4WD,5,6,3.5,19.4391,26.9579,22.229,14.964294,399,2000,-2000
Acura,RLX,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,6,6,3.5,19.7916,30.7245,23.565,13.73375,378,1850,-1250
Acura,TLX,2015,Front-Wheel Drive,Auto(AM8),Compact Cars,7,4,2.4,24,35,28,11.75609,316,1600,0
Acura,TLX,2015,Front-Wheel Drive,Automatic (S9),Compact Cars,6,6,3.5,21,34,25,13.1844,358,1750,-750
Acura,TLX AWD,2015,All-Wheel Drive,Automatic (S9),Compact Cars,6,6,3.5,21.395,31,25.2057,13.1844,357,1750,-750
Alfa Romeo,4C,2015,Rear-Wheel Drive,Auto(AM6),Two Seaters,7,4,1.8,24.2492,34.3275,27.9406,11.75609,317,1600,0
Aston Martin,DB9,2015,Rear-Wheel Drive,Automatic (S6),Minicompact Cars,3,12,5.9,13.0796,18.6649,15.1149,21.974,588,2950,-6750
Aston Martin,Rapide S,2015,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,4,12,6,13.9856,21.5191,16.6008,19.381068,534,2600,-5000
Aston Martin,V12 Vantage S,2015,Rear-Wheel Drive,Auto(AM7),Two Seaters,2,12,6,12.0366,18.3154,14.2321,23.534154,628,3150,-7750
Aston Martin,V8 Vantage,2015,Rear-Wheel Drive,Manual 6-spd,Two Seaters,3,8,4.7,12.9916,19.1766,15.1973,21.974,581,2950,-6750
Aston Martin,V8 Vantage,2015,Rear-Wheel Drive,Auto(AM7),Two Seaters,3,8,4.7,13.5127,20.7709,16.034,20.589638,551,2750,-5750
Aston Martin,V8 Vantage S,2015,Rear-Wheel Drive,Manual 6-spd,Two Seaters,3,8,4.7,12.9916,19.1766,15.1973,21.974,581,2950,-6750
Aston Martin,V8 Vantage S,2015,Rear-Wheel Drive,Auto(AM7),Two Seaters,3,8,4.7,13.5127,20.7709,16.034,20.589638,551,2750,-5750
Aston Martin,Vanquish,2015,Rear-Wheel Drive,Automatic (S8),Minicompact Cars,3,12,6,13.3935,20.7097,15.9252,20.589638,557,2750,-5750
Aston Martin,Vantage GT,2015,Rear-Wheel Drive,Manual 6-spd,Two Seaters,3,8,4.7,12.9916,19.1766,15.1973,21.974,581,2950,-6750
Aston Martin,Vantage GT,2015,Rear-Wheel Drive,Auto(AM7),Two Seaters,3,8,4.7,13.5127,20.7709,16.034,20.589638,551,2750,-5750
Audi,A3,2015,Front-Wheel Drive,Auto(AM-S6),Subcompact Cars,7,4,1.8,23.4556,33.3421,27.0673,12.19557,328,1650,-250
Audi,A3,2015,Front-Wheel Drive,Auto(AM-S6),Subcompact Cars,8,4,2,31.1996,43.0359,35.6064,10.599264,285,1500,500
Audi,A3 Cabriolet,2015,Front-Wheel Drive,Auto(AM-S6),Subcompact Cars,7,4,1.8,24.3444,34.5845,28.0867,11.75609,314,1600,0
Audi,A3 Cabriolet quattro,2015,All-Wheel Drive,Auto(AM-S6),Subcompact Cars,6,4,2,23.312,31.5429,26.4136,12.657024,334,1700,-500
Audi,A3 quattro,2015,All-Wheel Drive,Auto(AM-S6),Subcompact Cars,7,4,2,24.0818,32.6198,27.297,12.19557,323,1650,-250
Audi,A4,2015,Front-Wheel Drive,Auto(AV-S8),Compact Cars,7,4,2,23.6858,31.6788,26.7189,12.19557,332,1650,-250
Audi,A4 quattro,2015,All-Wheel Drive,Manual 6-spd,Compact Cars,6,4,2,22.1972,32.0693,25.7665,12.657024,343,1700,-500
Audi,A4 quattro,2015,All-Wheel Drive,Automatic (S8),Compact Cars,6,4,2,21.5783,30.5883,24.8755,13.1844,356,1750,-750
Audi,A5 Cabriolet quattro,2015,All-Wheel Drive,Automatic (S8),Subcompact Cars,6,4,2,20.8442,29.2228,23.9319,13.73375,370,1850,-1250
Audi,A5 quattro,2015,All-Wheel Drive,Manual 6-spd,Subcompact Cars,6,4,2,22.1972,32.0693,25.7665,12.657024,343,1700,-500
Audi,A5 quattro,2015,All-Wheel Drive,Automatic (S8),Subcompact Cars,6,4,2,21.5783,30.5883,24.8755,13.1844,356,1750,-750
Audi,A6,2015,Front-Wheel Drive,Auto(AV-S8),Midsize Cars,7,4,2,24.5044,32.5529,27.5721,11.75609,320,1600,0
Audi,A6 quattro,2015,All-Wheel Drive,Automatic (S8),Midsize Cars,5,4,2,19.6106,28.8603,22.9156,14.327048,386,1900,-1500
Audi,A6 quattro,2015,All-Wheel Drive,Automatic (S8),Midsize Cars,7,6,3,24.4094,38.0485,29.1042,13.172643,349,1850,-1250
Audi,A6 quattro,2015,All-Wheel Drive,Automatic (S8),Midsize Cars,5,6,3,18.3949,27.2332,21.5408,14.964294,412,2000,-2000
Audi,A7 quattro,2015,All-Wheel Drive,Automatic (S8),Midsize Cars,7,6,3,24.4094,38.0485,29.1042,13.172643,349,1850,-1250
Audi,A7 quattro,2015,All-Wheel Drive,Automatic (S8),Midsize Cars,5,6,3,18.0028,27.5267,21.3226,15.689436,416,2100,-2500
Audi,A8,2015,All-Wheel Drive,Automatic (S8),Midsize Cars,5,6,3,18.6853,29.3211,22.3303,14.964294,397,2000,-2000
Audi,A8,2015,All-Wheel Drive,Automatic (S8),Midsize Cars,5,8,4,18.2315,29.5343,22.0244,14.964294,401,2000,-2000
Audi,A8 L,2015,All-Wheel Drive,Automatic (S8),Large Cars,7,6,3,23.8727,36.3252,28.2271,13.631265,360,1900,-1500
Audi,A8 L,2015,All-Wheel Drive,Automatic (S8),Large Cars,5,6,3,18.6853,29.3211,22.3303,14.964294,397,2000,-2000
Audi,A8 L,2015,All-Wheel Drive,Automatic (S8),Large Cars,5,8,4,17.9485,28.5015,21.5369,14.964294,410,2000,-2000
Audi,A8 L,2015,All-Wheel Drive,Automatic (S8),Large Cars,4,12,6.3,13.8358,21.9706,16.602,19.381068,534,2600,-5000
Audi,allroad quattro,2015,All-Wheel Drive,Automatic (S8),Small Station Wagons,6,4,2,21.0646,27.9892,23.7037,13.73375,373,1850,-1250
Audi,Q3,2015,Front-Wheel Drive,Automatic (S6),Compact Cars,5,4,2,19.6619,28.538,22.8617,14.327048,389,1900,-1500
Audi,Q3 quattro,2015,All-Wheel Drive,Automatic (S6),Compact Cars,5,4,2,19.7028,28.0105,22.7375,14.327048,387,1900,-1500
Audi,Q5,2015,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,5,4,2,19.6619,27.5771,22.5781,14.327048,393,1900,-1500
Audi,Q5,2015,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,7,6,3,23.6266,31.3636,26.5783,14.140845,385,1950,-1750
Audi,Q5,2015,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,5,6,3,17.8443,25.5746,20.6536,15.689436,429,2100,-2500
Audi,Q5 Hybrid,2015,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,6,4,2,24.0075,29.7936,26.3065,12.657024,337,1700,-500
Audi,Q7,2015,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,5,6,3,18.74,27.62,21.9099,17.351199,464,2400,-4000
Audi,Q7,2015,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,4,6,3,15.5983,21.6157,17.8322,18.304342,498,2450,-4250
Audi,R8,2015,All-Wheel Drive,Auto(AM-S7),Two Seaters,4,8,4.2,13.5631,22.5823,16.5348,19.381068,538,2600,-5000
Audi,R8,2015,All-Wheel Drive,Manual 6-spd,Two Seaters,2,8,4.2,11.4565,20.056,14.1955,23.534154,622,3150,-7750
Audi,R8,2015,All-Wheel Drive,Manual 6-spd,Two Seaters,2,10,5.2,11.7338,19.4192,14.2763,23.534154,618,3150,-7750
Audi,R8,2015,All-Wheel Drive,Auto(AM-S7),Two Seaters,3,10,5.2,12.9942,22.2057,15.9766,20.589638,557,2750,-5750
Audi,R8 Spyder,2015,All-Wheel Drive,Auto(AM-S7),Two Seaters,4,8,4.2,13.5631,22.5823,16.5348,19.381068,538,2600,-5000
Audi,R8 Spyder,2015,All-Wheel Drive,Manual 6-spd,Two Seaters,2,8,4.2,11.4565,20.056,14.1955,23.534154,622,3150,-7750
Audi,R8 Spyder,2015,All-Wheel Drive,Manual 6-spd,Two Seaters,2,10,5.2,11.7338,19.4192,14.2763,23.534154,618,3150,-7750
Audi,R8 Spyder,2015,All-Wheel Drive,Auto(AM-S7),Two Seaters,3,10,5.2,12.9942,22.2057,15.9766,20.589638,557,2750,-5750
Audi,RS 5,2015,All-Wheel Drive,Auto(AM-S7),Subcompact Cars,4,8,4.2,15.7409,23.3075,18.4339,18.304342,480,2450,-4250
Audi,RS 5 Cabriolet,2015,All-Wheel Drive,Auto(AM-S7),Subcompact Cars,4,8,4.2,15.8793,22.1836,18.2078,18.304342,486,2450,-4250
Audi,RS 7,2015,All-Wheel Drive,Automatic (S8),Midsize Cars,4,8,4,15.5443,26.5587,19.1108,17.337486,466,2350,-3750
Audi,S3,2015,All-Wheel Drive,Auto(AM-S6),Subcompact Cars,6,4,2,23.1833,30.7065,26.056,12.657024,340,1700,-500
Audi,S4,2015,All-Wheel Drive,Auto(AM-S7),Compact Cars,5,6,3,18.117,27.558,21.419,15.689436,413,2100,-2500
Audi,S4,2015,All-Wheel Drive,Manual 6-spd,Compact Cars,5,6,3,17.0438,26.023,20.1767,16.4805,439,2200,-3000
Audi,S5,2015,All-Wheel Drive,Auto(AM-S7),Subcompact Cars,5,6,3,18.117,27.558,21.419,15.689436,413,2100,-2500
Audi,S5,2015,All-Wheel Drive,Manual 6-spd,Subcompact Cars,5,6,3,17.0438,26.023,20.1767,16.4805,439,2200,-3000
Audi,S5 Cabriolet,2015,All-Wheel Drive,Auto(AM-S7),Subcompact Cars,5,6,3,17.6699,25.953,20.6333,15.689436,428,2100,-2500
Audi,S6,2015,All-Wheel Drive,Auto(AM-S7),Midsize Cars,5,8,4,16.7533,26.9042,20.1794,16.4805,441,2200,-3000
Audi,S7,2015,All-Wheel Drive,Auto(AM-S7),Midsize Cars,5,8,4,16.7533,26.9042,20.1794,16.4805,441,2200,-3000
Audi,S8,2015,All-Wheel Drive,Automatic (S8),Midsize Cars,5,8,4,16.5369,26.7008,19.9551,16.4805,442,2200,-3000
Audi,SQ5,2015,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,4,6,3,16.7285,23.6581,19.2682,17.337486,458,2350,-3750
Audi,TT Coupe quattro,2015,All-Wheel Drive,Auto(AM-S6),Subcompact Cars,6,4,2,22.3665,31.1759,25.6242,12.657024,345,1700,-500
Audi,TT Roadster quattro,2015,All-Wheel Drive,Auto(AM-S6),Two Seaters,6,4,2,22.3665,31.1759,25.6242,12.657024,345,1700,-500
Bentley,Continental GT,2015,All-Wheel Drive,Automatic (S8),Compact Cars,4,8,4,15.2087,25.3816,18.5553,17.337486,475,2350,-3750
Bentley,Continental GT,2015,All-Wheel Drive,Automatic (S8),Compact Cars,3,12,6,12.4737,21.0866,15.2827,21.974,580,2950,-6750
Bentley,Continental GT Convertible,2015,All-Wheel Drive,Automatic (S8),Subcompact Cars,4,8,4,13.819,23.8488,17.0447,19.381068,517,2600,-5000
Bentley,Continental GT Convertible,2015,All-Wheel Drive,Automatic (S8),Subcompact Cars,3,12,6,12.0228,20.0478,14.6643,21.974,604,2950,-6750
Bentley,Continental GT3-R,2015,All-Wheel Drive,Automatic (S8),Two Seaters,4,8,4,13.362,23.3629,16.55,19.381068,535,2600,-5000
Bentley,Flying Spur,2015,All-Wheel Drive,Automatic (S8),Midsize Cars,4,8,4,13.819,23.8488,17.0447,19.381068,517,2600,-5000
Bentley,Flying Spur,2015,All-Wheel Drive,Automatic (S8),Midsize Cars,3,12,6,12.0228,20.0478,14.6643,21.974,604,2950,-6750
Bentley,Mulsanne,2015,Rear-Wheel Drive,Automatic (S8),Midsize Cars,1,8,6.8,10.5402,17.7129,12.8889,25.336022,688,3400,-9000
BMW,228i,2015,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,7,4,2,23.4686,35.7478,27.7594,11.75609,320,1600,0
BMW,228i,2015,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,6,4,2,21.9214,34.0405,26.1034,12.657024,341,1700,-500
BMW,228i Convertible,2015,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,7,4,2,22.7571,33.6948,26.65,12.19557,334,1650,-250
BMW,228i xDrive,2015,All-Wheel Drive,Automatic (S8),Subcompact Cars,7,4,2,22.9234,35.0269,27.1443,12.19557,329,1650,-250
BMW,228i xDrive Convertible,2015,All-Wheel Drive,Automatic (S8),Subcompact Cars,6,4,2,22.2415,33.1768,26.115,12.657024,340,1700,-500
BMW,320i,2015,Rear-Wheel Drive,Automatic (S8),Compact Cars,7,4,2,23.503,35.9751,27.8474,11.75609,320,1600,0
BMW,320i,2015,Rear-Wheel Drive,Manual 6-spd,Compact Cars,7,4,2,23.0351,35.8454,27.4495,12.19557,322,1650,-250
BMW,320i xDrive,2015,All-Wheel Drive,Automatic (S8),Compact Cars,7,4,2,22.9234,35.0269,27.1443,12.19557,329,1650,-250
BMW,328d,2015,Rear-Wheel Drive,Automatic (S8),Compact Cars,9,4,2,31.5955,45.1272,36.5239,10.318995,279,1450,750
BMW,328d xDrive,2015,All-Wheel Drive,Automatic (S8),Compact Cars,8,4,2,30.909,42.5238,35.2404,10.905012,288,1500,500
BMW,328d xDrive Sports Wagon,2015,All-Wheel Drive,Automatic (S8),Small Station Wagons,8,4,2,30.909,42.5238,35.2404,10.905012,288,1500,500
BMW,328i,2015,Rear-Wheel Drive,Automatic (S8),Compact Cars,7,4,2,22.9781,35.4361,27.2965,12.19557,324,1650,-250
BMW,328i,2015,Rear-Wheel Drive,Manual 6-spd,Compact Cars,6,4,2,21.9214,34.0405,26.1034,12.657024,341,1700,-500
BMW,328i xDrive,2015,All-Wheel Drive,Automatic (S8),Compact Cars,6,4,2,22.2558,33.24,26.1434,12.657024,340,1700,-500
BMW,328i xDrive Gran Turismo,2015,All-Wheel Drive,Automatic (S8),Large Cars,6,4,2,22.2558,33.24,26.1434,12.657024,340,1700,-500
BMW,328i xDrive Sports Wagon,2015,All-Wheel Drive,Automatic (S8),Small Station Wagons,6,4,2,22.2558,33.24,26.1434,12.657024,340,1700,-500
BMW,335i,2015,Rear-Wheel Drive,Automatic (S8),Compact Cars,6,6,3,21.0376,32.0038,24.8728,13.1844,358,1750,-750
BMW,335i,2015,Rear-Wheel Drive,Manual 6-spd,Compact Cars,6,6,3,20.2319,30.0026,23.706,13.73375,376,1850,-1250
BMW,335i xDrive,2015,All-Wheel Drive,Automatic (S8),Compact Cars,6,6,3,20.0361,30.2771,23.6333,13.73375,377,1850,-1250
BMW,335i xDrive,2015,All-Wheel Drive,Manual 6-spd,Compact Cars,5,6,3,19.5185,28.286,22.6823,14.327048,393,1900,-1500
BMW,335i xDrive Gran Turismo,2015,All-Wheel Drive,Automatic (S8),Large Cars,6,6,3,20.0361,30.2771,23.6333,13.73375,377,1850,-1250
BMW,428i Convertible,2015,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,7,4,2,22.7397,33.5706,26.6018,12.19557,334,1650,-250
BMW,428i Coupe,2015,Rear-Wheel Drive,Manual 6-spd,Compact Cars,6,4,2,21.9214,34.0405,26.1034,12.657024,341,1700,-500
BMW,428i Coupe,2015,Rear-Wheel Drive,Automatic (S8),Compact Cars,7,4,2,22.9781,35.4361,27.2965,12.19557,324,1650,-250
BMW,428i Gran Coupe,2015,Rear-Wheel Drive,Automatic (S8),Compact Cars,7,4,2,22.7397,33.5706,26.6018,12.19557,334,1650,-250
BMW,428i xDrive Convertible,2015,All-Wheel Drive,Automatic (S8),Subcompact Cars,6,4,2,21.1282,32.9708,25.2016,13.1844,354,1750,-750
BMW,428i xDrive Coupe,2015,All-Wheel Drive,Automatic (S8),Compact Cars,6,4,2,22.2558,33.24,26.1434,12.657024,340,1700,-500
BMW,428i xDrive Gran Coupe,2015,All-Wheel Drive,Automatic (S8),Compact Cars,6,4,2,22.0799,32.4614,25.7917,12.657024,344,1700,-500
BMW,435i Convertible,2015,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,6,6,3,19.9942,30.6494,23.7022,13.73375,374,1850,-1250
BMW,435i Coupe,2015,Rear-Wheel Drive,Automatic (S8),Compact Cars,6,6,3,21.0376,32.0038,24.8728,13.1844,358,1750,-750
BMW,435i Coupe,2015,Rear-Wheel Drive,Manual 6-spd,Compact Cars,6,6,3,20.2319,30.0026,23.706,13.73375,376,1850,-1250
BMW,435i Gran Coupe,2015,Rear-Wheel Drive,Automatic (S8),Compact Cars,6,6,3,21.0376,32.0038,24.8728,13.1844,358,1750,-750
BMW,435i xDrive Convertible,2015,All-Wheel Drive,Automatic (S8),Subcompact Cars,5,6,3,19.782,29.1395,23.1236,14.327048,382,1900,-1500
BMW,435i xDrive Coupe,2015,All-Wheel Drive,Automatic (S8),Compact Cars,6,6,3,20.0361,30.2771,23.6333,13.73375,377,1850,-1250
BMW,435i xDrive Coupe,2015,All-Wheel Drive,Manual 6-spd,Compact Cars,5,6,3,19.5185,28.286,22.6823,14.327048,393,1900,-1500
BMW,435i xDrive Gran Coupe,2015,All-Wheel Drive,Automatic (S8),Compact Cars,6,6,3,20.0312,30.5196,23.6956,13.73375,375,1850,-1250
BMW,528i,2015,Rear-Wheel Drive,Automatic (S8),Midsize Cars,7,4,2,22.7397,33.5706,26.6018,12.19557,334,1650,-250
BMW,528i xDrive,2015,All-Wheel Drive,Automatic (S8),Midsize Cars,6,4,2,22.2558,33.24,26.1434,12.657024,340,1700,-500
BMW,535d,2015,Rear-Wheel Drive,Automatic (S8),Midsize Cars,7,6,3,26.0246,37.9794,30.3192,12.7395,334,1750,-750
BMW,535d xDrive,2015,All-Wheel Drive,Automatic (S8),Midsize Cars,7,6,3,25.692,37.3076,29.8781,12.7395,338,1750,-750
BMW,535i,2015,Rear-Wheel Drive,Automatic (S8),Midsize Cars,6,6,3,19.9942,30.6494,23.7022,13.73375,374,1850,-1250
BMW,535i Gran Turismo,2015,Rear-Wheel Drive,Automatic (S8),Large Cars,5,6,3,18.9989,27.5202,22.0747,14.964294,403,2000,-2000
BMW,535i xDrive,2015,All-Wheel Drive,Automatic (S8),Midsize Cars,5,6,3,19.782,29.1395,23.1236,14.327048,382,1900,-1500
BMW,535i xDrive Gran Turismo,2015,All-Wheel Drive,Automatic (S8),Large Cars,5,6,3,18.4073,26.4734,21.3322,15.689436,418,2100,-2500
BMW,550i,2015,Rear-Wheel Drive,Automatic (S8),Midsize Cars,5,8,4.4,16.6769,24.9327,19.597,16.4805,438,2200,-3000
BMW,550i Gran Turismo,2015,Rear-Wheel Drive,Automatic (S8),Large Cars,4,8,4.4,16.3146,24.6586,19.2451,17.337486,463,2350,-3750
BMW,550i xDrive,2015,All-Wheel Drive,Automatic (S8),Midsize Cars,4,8,4.4,16.3717,24.5799,19.267,17.337486,461,2350,-3750
BMW,550i xDrive Gran Turismo,2015,All-Wheel Drive,Automatic (S8),Large Cars,4,8,4.4,15.7286,24.0457,18.628,17.337486,477,2350,-3750
BMW,640i Convertible,2015,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,6,6,3,19.9942,30.6494,23.7022,13.73375,374,1850,-1250
BMW,640i Coupe,2015,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,6,6,3,21.0376,32.0038,24.8728,13.1844,358,1750,-750
BMW,640i Gran Coupe,2015,Rear-Wheel Drive,Automatic (S8),Compact Cars,6,6,3,19.9942,30.6494,23.7022,13.73375,374,1850,-1250
BMW,640i xDrive Convertible,2015,All-Wheel Drive,Automatic (S8),Subcompact Cars,5,6,3,19.782,29.1395,23.1236,14.327048,382,1900,-1500
BMW,640i xDrive Coupe,2015,All-Wheel Drive,Automatic (S8),Subcompact Cars,5,6,3,19.782,29.1395,23.1236,14.327048,382,1900,-1500
BMW,640i xDrive Gran Coupe,2015,All-Wheel Drive,Automatic (S8),Compact Cars,5,6,3,19.782,29.1395,23.1236,14.327048,382,1900,-1500
BMW,650i Convertible,2015,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,5,8,4.4,16.6769,24.6788,19.5259,16.4805,440,2200,-3000
BMW,650i Coupe,2015,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,5,8,4.4,16.6769,24.6788,19.5259,16.4805,440,2200,-3000
BMW,650i Gran Coupe,2015,Rear-Wheel Drive,Automatic (S8),Compact Cars,5,8,4.4,16.6769,24.6788,19.5259,16.4805,440,2200,-3000
BMW,650i xDrive Convertible,2015,All-Wheel Drive,Automatic (S8),Subcompact Cars,4,8,4.4,15.7286,24.0457,18.628,17.337486,477,2350,-3750
BMW,650i xDrive Coupe,2015,All-Wheel Drive,Automatic (S8),Subcompact Cars,4,8,4.4,16.3717,24.5799,19.267,17.337486,461,2350,-3750
BMW,650i xDrive Gran Coupe,2015,All-Wheel Drive,Automatic (S8),Compact Cars,4,8,4.4,15.7286,24.0457,18.628,17.337486,477,2350,-3750
BMW,740i,2015,Rear-Wheel Drive,Automatic (S8),Large Cars,5,6,3,19.1963,28.7584,22.5739,14.327048,394,1900,-1500
BMW,740Ld xDrive,2015,All-Wheel Drive,Automatic (S8),Large Cars,6,6,3,23.0876,31.1342,26.1261,14.675904,387,2050,-2250
BMW,740Li,2015,Rear-Wheel Drive,Automatic (S8),Large Cars,5,6,3,19.1963,28.7584,22.5739,14.327048,394,1900,-1500
BMW,740Li xDrive,2015,All-Wheel Drive,Automatic (S8),Large Cars,5,6,3,19.0204,27.8862,22.1959,14.964294,400,2000,-2000
BMW,750i,2015,Rear-Wheel Drive,Automatic (S8),Large Cars,5,8,4.4,16.6769,24.9327,19.597,16.4805,438,2200,-3000
BMW,750i xDrive,2015,All-Wheel Drive,Automatic (S8),Large Cars,4,8,4.4,15.7286,24.0457,18.628,17.337486,477,2350,-3750
BMW,750Li,2015,Rear-Wheel Drive,Automatic (S8),Large Cars,4,8,4.4,16.3146,24.6586,19.2451,17.337486,463,2350,-3750
BMW,750Li xDrive,2015,All-Wheel Drive,Automatic (S8),Large Cars,4,8,4.4,15.7286,24.0457,18.628,17.337486,477,2350,-3750
BMW,760Li,2015,Rear-Wheel Drive,Automatic (S8),Large Cars,3,12,6,12.5912,20.3551,15.2002,21.974,586,2950,-6750
BMW,ActiveHybrid 3,2015,Rear-Wheel Drive,Automatic (S8),Compact Cars,7,6,3,25.3913,32.8862,28.2929,11.75609,314,1600,0
BMW,ActiveHybrid 5,2015,Rear-Wheel Drive,Automatic (S8),Midsize Cars,6,6,3,22.7855,30.3125,25.6519,12.657024,346,1700,-500
BMW,ActiveHybrid 7L,2015,Rear-Wheel Drive,Automatic (S8),Large Cars,6,6,3,22.4237,30.4412,25.4387,13.1844,350,1750,-750
BMW,Alpina B6 Gran Coupe xDrive,2015,All-Wheel Drive,Automatic (S8),Compact Cars,4,8,4.4,15.7286,24.0457,18.628,17.337486,477,2350,-3750
BMW,Alpina B7 LWB,2015,Rear-Wheel Drive,Automatic (S8),Large Cars,4,8,4.4,16.3146,24.6586,19.2451,17.337486,463,2350,-3750
BMW,Alpina B7 LWB xDrive,2015,All-Wheel Drive,Automatic (S8),Large Cars,4,8,4.4,15.7286,24.0457,18.628,17.337486,477,2350,-3750
BMW,Alpina B7 SWB,2015,Rear-Wheel Drive,Automatic (S8),Large Cars,4,8,4.4,16.3146,24.6586,19.2451,17.337486,463,2350,-3750
BMW,Alpina B7 SWB xDrive,2015,All-Wheel Drive,Automatic (S8),Large Cars,4,8,4.4,15.7286,24.0457,18.628,17.337486,477,2350,-3750
BMW,M235i,2015,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,6,6,3,21.0376,32.0038,24.8728,13.1844,358,1750,-750
BMW,M235i,2015,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,5,6,3,19.0667,27.9268,22.2421,14.964294,392,2000,-2000
BMW,M235i Convertible,2015,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,6,6,3,21.0183,31.9518,24.8439,13.1844,358,1750,-750
BMW,M235i Convertible,2015,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,5,6,3,19.067,26.2687,21.7504,14.964294,408,2000,-2000
BMW,M235i xDrive,2015,All-Wheel Drive,Automatic (S8),Subcompact Cars,6,6,3,20.0361,30.2771,23.6333,13.73375,377,1850,-1250
BMW,M3,2015,Rear-Wheel Drive,Manual 6-spd,Compact Cars,5,6,3,17.0154,26.0077,20.1507,16.4805,439,2200,-3000
BMW,M3,2015,Rear-Wheel Drive,Auto(AM-S7),Compact Cars,4,6,3,16.6371,24.1492,19.345,17.337486,459,2350,-3750
BMW,M4 Convertible,2015,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,5,6,3,17.0154,26.0077,20.1507,16.4805,439,2200,-3000
BMW,M4 Convertible,2015,Rear-Wheel Drive,Auto(AM-S7),Subcompact Cars,4,6,3,16.5948,24,19.4369,17.337486,458,2350,-3750
BMW,M4 Coupe,2015,Rear-Wheel Drive,Manual 6-spd,Compact Cars,5,6,3,17.0154,26.0077,20.1507,16.4805,439,2200,-3000
BMW,M4 Coupe,2015,Rear-Wheel Drive,Auto(AM-S7),Compact Cars,4,6,3,16.6371,24.1492,19.345,17.337486,459,2350,-3750
BMW,M5,2015,Rear-Wheel Drive,Manual 6-spd,Midsize Cars,4,8,4.4,14.6229,21.6157,17.1143,19.381068,517,2600,-5000
BMW,M5,2015,Rear-Wheel Drive,Auto(AM-S7),Midsize Cars,3,8,4.4,13.5879,20.3625,15.9804,20.589638,554,2750,-5750
BMW,M6 Convertible,2015,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,4,8,4.4,14.6229,21.6157,17.1143,19.381068,517,2600,-5000
BMW,M6 Convertible,2015,Rear-Wheel Drive,Auto(AM-S7),Subcompact Cars,3,8,4.4,13.5879,20.3625,15.9804,20.589638,554,2750,-5750
BMW,M6 Coupe,2015,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,4,8,4.4,14.6229,21.6157,17.1143,19.381068,517,2600,-5000
BMW,M6 Coupe,2015,Rear-Wheel Drive,Auto(AM-S7),Subcompact Cars,3,8,4.4,13.5879,20.3625,15.9804,20.589638,554,2750,-5750
BMW,M6 Gran Coupe,2015,Rear-Wheel Drive,Manual 6-spd,Compact Cars,4,8,4.4,14.6229,21.6157,17.1143,19.381068,517,2600,-5000
BMW,M6 Gran Coupe,2015,Rear-Wheel Drive,Auto(AM-S7),Compact Cars,3,8,4.4,13.5879,20.3625,15.9804,20.589638,554,2750,-5750
BMW,X1 sDrive28i,2015,Rear-Wheel Drive,Automatic (S8),Large Cars,7,4,2,22.7397,33.5706,26.6018,12.19557,334,1650,-250
